"","Indnum","Group","Activity","Units","Consumption","Quality_of_Life_Importance__1_10","solar_powered_water_heater","gas_water_heater","electric_water_heater_peak_hour","electric_water_heater_off_peak","gas","natural_gas","hybrid","electric_peak_hours","electric_off_peak_hours","jetfuel","TCF","TrQL"
"17338",643,1,"Use of air conditioner","hours",12,41,0,0,0,0,0,0,0,0,0,0,0,492
"17339",643,2,"shower - short","count",6,92,0,0,0.000232,0,0,0,0,0,0,0,0.000232,552
"17340",643,2,"shower - long (> 3 min)","count",31,82,0,0,0,0,0,0,0,0,0,0,0,2542
"17341",643,2,"bath","count",0,12,0,0,0,0,0,0,0,0,0,0,0,0
"17342",643,2,"wash-up","count",32,42,4e-06,0,0,0,0,0,0,0,0,0,4e-06,1344
"17343",643,3,"use of dishwasher","count",0,19,2.5e-05,0,0,0,0,0,0,0,0,0,2.5e-05,0
"17344",643,3,"use of clothes washer","count",8,38,0,0,0,0,0,0,0,0,0,0,0,304
"17345",643,3,"use of clothes dryer","count",2,18,0,0,0,0,0,0,0,0,0,0,0,36
"17346",643,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17347",643,3,"use of  oven","count",10,41,0,0,0,0,0,0,0,0,0,0,0,410
"17348",643,3,"use of self-clean feature of electric oven","count",3,14,0,0,0,0,0,0,0,0,0,0,0,42
"17349",643,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17350",643,4,"TV/computer use","count",60,26,0,0,0,0,0,0,0,0,0,0,0,1560
"17351",643,5,"air travel - large plane","miles",2506,42,0,0,0,0,0,0,0,0,0,0,0,105252
"17352",643,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17353",643,5,"car trips- self only","miles",290,56,0,0,0,0,0.000551,0,0,0,0,0,0.000551,16240
"17354",643,5,"car trips - driver and self","miles",40,25,0,0,0,0,0.000554,0,0,0,0,0,0.000554,1000
"17355",643,5,"car trips - 2+ people with multiple end points","miles",24,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17356",643,5,"trips using public ground transportation","bags",13,50,0,0,0,0,0,0,0,0,0,0,0,650
"17357",643,6,"bags of garbage disposed","bags",18,44,0,0,0,0,0,0,0,0,0,0,0,792
"17358",643,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17359",643,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17360",643,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17361",643,6,"large items disposed","items",1,15,0,0,0,0,0,0,0,0,0,0,0,15
"17362",644,1,"Household heating => 70F","count",9,76,0,0,0,0,0,0.000436,0,0,0,0,0.000436,684
"17363",644,1,"Household heating < 70F","count",8,88,0,0,0,0,0,0.000872,0,0,0,0,0.000872,704
"17364",644,1,"Use of heat pump","count",0,53,0,0,0,0,0,0,0,0,0,0,0,0
"17365",644,1,"Use of air conditioner","count",27,58,0,0,0,0,0,0,0,0,0,0,0,1566
"17366",644,2,"shower - short","count",4,85,0,0.000102,0.000232,0,0,0,0,0,0,0,0.000334,340
"17367",644,2,"shower - long (> 3 min)","count",35,87,0,0,0,0,0,0,0,0,0,0,0,3045
"17368",644,2,"bath","count",0,13,0,0,0,0,0,0,0,0,0,0,0,0
"17369",644,2,"wash-up","count",47,32,0,0,0,0,0,0,0,0,0,0,0,1504
"17370",644,3,"use of dishwasher","count",0,25,0,0,0,0,0,0,0,0,0,0,0,0
"17371",644,3,"use of clothes washer","count",5,31,0,0,0,0,0,0,0,0,0,0,0,155
"17372",644,3,"use of clothes dryer","count",2,20,0,0,0,0,0,0,0,0,0.000122,0,0.000122,40
"17373",644,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"17374",644,3,"use of  oven","count",10,31,0,0,0,0,0,0,0,0,0.00015,0,0.00015,310
"17375",644,3,"use of self-clean feature of electric oven","count",1,18,0,0,0,0,0,0,0,0,0,0,0,18
"17376",644,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17377",644,4,"TV/computer use","count",58,22,0,0,0,0,0,0,0,0,0,0,0,1276
"17378",644,5,"air travel - large plane","miles",2723,49,0,0,0,0,0,0,0,0,0,0,0,133427
"17379",644,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17380",644,5,"car trips- self only","miles",442,46,0,0,0,0,0.000551,0,0,0,0,0,0.000551,20332
"17381",644,5,"car trips - driver and self","miles",40,32,0,0,0,0,0.000554,0,0,0,0,0,0.000554,1280
"17382",644,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17383",644,5,"trips using public ground transportation","bags",13,53,0,0,0,0,0,0,0,0,0,0,0,689
"17384",644,6,"bags of garbage disposed","bags",17,42,0,0,0,0,0,0,0,0,0,0,0,714
"17385",644,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17386",644,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17387",644,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17388",644,6,"large items disposed","items",1,16,0,0,0,0,0,0,0,0,0,0,0,16
"17389",645,1,"Household heating => 70F","hours",4,61,0,0,0,0,0,0.000436,0,0,0,0,0.000436,244
"17390",645,1,"Household heating < 70F","hours",6,73,0,0,0,0,0,0.000872,0,0,0,0,0.000872,438
"17391",645,1,"Use of heat pump","hours",0,41,0,0,0,0,0,0,0,0,0,0,0,0
"17392",645,1,"Use of air conditioner","hours",16,56,0,0,0,0,0,0,0,0,0,0,0,896
"17393",645,2,"shower - short","count",5,95,0,0,0,0.000199,0,0,0,0,0,0,0.000199,475
"17394",645,2,"shower - long (> 3 min)","count",31,74,0,0,0,0,0,0,0,0,0,0,0,2294
"17395",645,2,"bath","count",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"17396",645,2,"wash-up","count",38,42,0,4.2e-05,0,0,0,0,0,0,0,0,4.2e-05,1596
"17397",645,3,"use of dishwasher","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0
"17398",645,3,"use of clothes washer","count",7,46,0,0,0,0,0,0,0,0,0,0,0,322
"17399",645,3,"use of clothes dryer","count",4,19,0,0,0,0,0,0,0,0,0,0,0,76
"17400",645,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17401",645,3,"use of  oven","count",12,41,0,0,0,0,0,0,0,0,0,0,0,492
"17402",645,3,"use of self-clean feature of electric oven","count",2,14,0,0,0,0,0,0,0,0,0,0,0,28
"17403",645,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17404",645,4,"TV/computer use","count",60,23,0,0,0,0,0,0,0,0,0,0,0,1380
"17405",645,5,"air travel - large plane","miles",3415,43,0,0,0,0,0,0,0,0,0,0,0,146845
"17406",645,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17407",645,5,"car trips- self only","miles",351,51,0,0,0,0,0.000551,0,0,0,0,0,0.000551,17901
"17408",645,5,"car trips - driver and self","miles",27,32,0,0,0,0,0.000554,0,0,0,0,0,0.000554,864
"17409",645,5,"car trips - 2+ people with multiple end points","miles",19,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17410",645,5,"trips using public ground transportation","bags",18,45,0,0,0,0,0,0,0,0,0,0,0,810
"17411",645,6,"bags of garbage disposed","bags",28,46,0,0,0,0,0,0,0,0,0,0,0,1288
"17412",645,6,"bags of recycling deposited (negative CF)","bags",7,14,0,0,0,0,0,0,0,0,0,0,0,98
"17413",645,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17414",645,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17415",645,6,"large items disposed","items",2,17,0,0,0,0,0,0,0,0,0,0,0,34
"17416",646,1,"Household heating => 70F","count",4,71,0,0,0,0,0,0.000436,0,0,0,0,0.000436,284
"17417",646,1,"Household heating < 70F","count",2,63,0,0,0,0,0,0.000872,0,0,0,0,0.000872,126
"17418",646,1,"Use of heat pump","count",0,52,0,0,0,0,0,0,0,0,0,0,0,0
"17419",646,1,"Use of air conditioner","count",16,50,0,0,0,0,0,0,0,0,0,0,0,800
"17420",646,2,"shower - short","count",2,84,0,0,0,0,0,0,0,0,0,0,0,168
"17421",646,2,"shower - long (> 3 min)","count",25,88,0,0,0,0,0,0,0,0,0,0,0,2200
"17422",646,2,"bath","count",0,9,8.8e-05,0,0,0,0,0,0,0,0,0,8.8e-05,0
"17423",646,2,"wash-up","count",34,25,0,0,0,0,0,0,0,0,0,0,0,850
"17424",646,3,"use of dishwasher","count",0,22,0,0,0,0.000311,0,0,0,0,0,0,0.000311,0
"17425",646,3,"use of clothes washer","count",8,27,3.3e-05,0,0,0,0,0,0,0,0,0,3.3e-05,216
"17426",646,3,"use of clothes dryer","count",3,12,0,0,0,0,0,0,0,0,0.000122,0,0.000122,36
"17427",646,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"17428",646,3,"use of  oven","count",11,41,0,0,0,0,0,0,0,0,0.00015,0,0.00015,451
"17429",646,3,"use of self-clean feature of electric oven","count",1,13,0,0,0,0,0,0,0,0,0,0,0,13
"17430",646,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17431",646,4,"TV/computer use","count",62,25,0,0,0,0,0,0,0,0,0,0,0,1550
"17432",646,5,"air travel - large plane","miles",2835,44,0,0,0,0,0,0,0,0,0,0,0,124740
"17433",646,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17434",646,5,"car trips- self only","miles",313,48,0,0,0,0,0.000551,0,0,0,0,0,0.000551,15024
"17435",646,5,"car trips - driver and self","miles",34,34,0,0,0,0,0.000554,0,0,0,0,0,0.000554,1156
"17436",646,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17437",646,5,"trips using public ground transportation","bags",15,57,0,0,0,0,0,0,0,0,0,0,0,855
"17438",646,6,"bags of garbage disposed","bags",23,41,0,0,0,0,0,0,0,0,0,0,0,943
"17439",646,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17440",646,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17441",646,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17442",646,6,"large items disposed","items",1,17,0,0,0,0,0,0,0,0,0,0,0,17
"17443",647,1,"Household heating => 70F","hours",1,77,0,0,0,0,0,0.000436,0,0,0,0,0.000436,77
"17444",647,1,"Household heating < 70F","hours",7,90,0,0,0,0,0,0.000872,0,0,0,0,0.000872,630
"17445",647,1,"Use of heat pump","hours",0,46,0,0,0,0,0,0,0,0,0,0,0,0
"17446",647,1,"Use of air conditioner","hours",23,46,0,0,0,0,0,0,0,0,0,0,0,1058
"17447",647,2,"shower - short","count",7,97,1.2e-05,0,0,0,0,0,0,0,0,0,1.2e-05,679
"17448",647,2,"shower - long (> 3 min)","count",28,86,0,0,0,0,0,0,0,0,0,0,0,2408
"17449",647,2,"bath","count",0,12,0,0,0,0,0,0,0,0,0,0,0,0
"17450",647,2,"wash-up","count",52,28,0,0,0,0,0,0,0,0,0,0,0,1456
"17451",647,3,"use of dishwasher","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0
"17452",647,3,"use of clothes washer","count",3,46,0,0,0,0,0,0,0,0,0,0,0,138
"17453",647,3,"use of clothes dryer","count",1,19,0,0,0,0,0,0,0,0,0,0,0,19
"17454",647,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17455",647,3,"use of  oven","count",8,41,0,0,0,0,0,0,0,0,0,0,0,328
"17456",647,3,"use of self-clean feature of electric oven","count",4,11,0,0,0,0,0,0,0,0,0,0,0,44
"17457",647,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17458",647,4,"TV/computer use","count",60,25,0,0,0,0,0,0,0,0,0,0,0,1500
"17459",647,5,"air travel - large plane","miles",2290,45,0,0,0,0,0,0,0,0,0,0.000179,0.000179,103050
"17460",647,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17461",647,5,"car trips- self only","miles",275,55,0,0,0,0,0.000551,0,0,0,0,0,0.000551,15125
"17462",647,5,"car trips - driver and self","miles",25,21,0,0,0,0,0.000554,0,0,0,0,0,0.000554,525
"17463",647,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17464",647,5,"trips using public ground transportation","bags",16,44,0,0,0,0,0,0,0,0,0,0,0,704
"17465",647,6,"bags of garbage disposed","bags",17,43,0,0,0,0,0,0,0,0,0,0,0,731
"17466",647,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17467",647,6,"bags of compost deposited (negative CF)","bags",8,18,0,0,0,0,0,0,0,0,0,0,0,144
"17468",647,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17469",647,6,"large items disposed","items",2,18,0,0,0,0,0,0,0,0,0,0,0,36
"17470",648,1,"Household heating => 70F","count",7,88,0,0,0,0,0,0.000436,0,0,0,0,0.000436,616
"17471",648,1,"Household heating < 70F","count",5,76,0,0,0,0,0,0.000872,0,0,0,0,0.000872,380
"17472",648,1,"Use of heat pump","count",0,40,0,0,0,0,0,0,0,0,0,0,0,0
"17473",648,1,"Use of air conditioner","count",29,40,0,0,0,0,0,0,0,0.00798,0,0,0.00798,1160
"17474",648,2,"shower - short","count",2,85,0,0,0.000232,0,0,0,0,0,0,0,0.000232,170
"17475",648,2,"shower - long (> 3 min)","count",27,90,0,0,0,0,0,0,0,0,0,0,0,2430
"17476",648,2,"bath","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"17477",648,2,"wash-up","count",37,39,0,0,0,0,0,0,0,0,0,0,0,1443
"17478",648,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0
"17479",648,3,"use of clothes washer","count",8,34,0,0,0,0,0,0,0,0,0,0,0,272
"17480",648,3,"use of clothes dryer","count",2,19,0,0,0,0,0,0,0,0,0.000122,0,0.000122,38
"17481",648,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"17482",648,3,"use of  oven","count",12,34,0,0,0,0,0,0,0,0,0.00015,0,0.00015,408
"17483",648,3,"use of self-clean feature of electric oven","count",4,21,0,0,0,0,0,0,0,0,0,0,0,84
"17484",648,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17485",648,4,"TV/computer use","count",60,26,0,0,0,0,0,0,0,0,0,0,0,1560
"17486",648,5,"air travel - large plane","miles",3091,41,0,0,0,0,0,0,0,0,0,0.000179,0.000179,126731
"17487",648,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17488",648,5,"car trips- self only","miles",354,57,0,0,0,0,0.000551,0,0,0,0,0,0.000551,20178
"17489",648,5,"car trips - driver and self","miles",22,38,0,0,0,0,0.000554,0,0,0,0,0,0.000554,836
"17490",648,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17491",648,5,"trips using public ground transportation","bags",17,61,0,0,0,0,0,0,0,0,0,0,0,1037
"17492",648,6,"bags of garbage disposed","bags",25,43,0,0,0,0,0,0,0,0,0,0,0,1075
"17493",648,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17494",648,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17495",648,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17496",648,6,"large items disposed","items",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"17497",649,1,"Household heating => 70F","hours",4,82,0,0,0,0,0,0.000436,0,0,0,0,0.000436,328
"17498",649,1,"Household heating < 70F","hours",4,69,0,0,0,0,0,0.000872,0,0,0,0,0.000872,276
"17499",649,1,"Use of heat pump","hours",0,48,0,0,0,0,0,0,0,0,0,0,0,0
"17500",649,1,"Use of air conditioner","hours",21,55,0,0,0,0,0,0,0,0,0,0,0,1155
"17501",649,2,"shower - short","count",2,97,0,0,0,0,0,0,0,0,0,0,0,194
"17502",649,2,"shower - long (> 3 min)","count",19,84,0,0,0,0,0,0,0,0,0,0,0,1596
"17503",649,2,"bath","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0
"17504",649,2,"wash-up","count",48,25,0,0,6.7e-05,5.5e-05,0,0,0,0,0,0,0.000122,1200
"17505",649,3,"use of dishwasher","count",0,23,0,0,0,0,0,0,0,0,0,0,0,0
"17506",649,3,"use of clothes washer","count",6,36,0,0,0,0,0,0,0,0,0,0,0,216
"17507",649,3,"use of clothes dryer","count",4,21,0,0,0,0,0,0,0,0,0,0,0,84
"17508",649,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17509",649,3,"use of  oven","count",10,41,0,0,0,0,0,0,0,0,0,0,0,410
"17510",649,3,"use of self-clean feature of electric oven","count",4,16,0,0,0,0,0,0,0,0,0,0,0,64
"17511",649,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17512",649,4,"TV/computer use","count",63,29,0,0,0,0,0,0,0,0,0,0,0,1827
"17513",649,5,"air travel - large plane","miles",3672,45,0,0,0,0,0,0,0,0,0,0,0,165240
"17514",649,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17515",649,5,"car trips- self only","miles",274,57,0,0,0,0,0.000551,0,0,0,0,0,0.000551,15618
"17516",649,5,"car trips - driver and self","miles",22,39,0,0,0,0,0.000554,0,0,0,0,0,0.000554,858
"17517",649,5,"car trips - 2+ people with multiple end points","miles",18,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17518",649,5,"trips using public ground transportation","bags",14,58,0,0,0,0,0,0,0,0,0,0,0,812
"17519",649,6,"bags of garbage disposed","bags",28,41,0,0,0,0,0,0,0,0,0,0,0,1148
"17520",649,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17521",649,6,"bags of compost deposited (negative CF)","bags",3,6,0,0,0,0,0,0,0,0,0,0,0,18
"17522",649,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17523",649,6,"large items disposed","items",2,12,0,0,0,0,0,0,0,0,0,0,0,24
"17524",650,1,"Household heating => 70F","count",6,72,0,0,0,0,0,0.000436,0,0,0,0,0.000436,432
"17525",650,1,"Household heating < 70F","count",9,72,0,0,0,0,0,0.000872,0,0,0,0,0.000872,648
"17526",650,1,"Use of heat pump","count",0,55,0,0,0,0,0,0,0,0,0,0,0,0
"17527",650,1,"Use of air conditioner","count",32,48,0,0,0,0,0,0,0,0,0,0,0,1536
"17528",650,2,"shower - short","count",6,85,0,0,0,0,0,0,0,0,0,0,0,510
"17529",650,2,"shower - long (> 3 min)","count",38,79,0,0,0,0,0,0,0,0,0,0,0,3002
"17530",650,2,"bath","count",0,16,0,0,0,0.000368,0,0,0,0,0,0,0.000368,0
"17531",650,2,"wash-up","count",37,33,0,0,0,0,0,0,0,0,0,0,0,1221
"17532",650,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0
"17533",650,3,"use of clothes washer","count",2,31,0,0,0,0,0,0,0,0,0,0,0,62
"17534",650,3,"use of clothes dryer","count",4,13,0,0,0,0,0,0,0,0,0.000122,0,0.000122,52
"17535",650,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"17536",650,3,"use of  oven","count",10,40,0,0,0,0,0,0,0,0,0.00015,0,0.00015,400
"17537",650,3,"use of self-clean feature of electric oven","count",2,17,0,0,0,0,0,0,0,0,0,0,0,34
"17538",650,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17539",650,4,"TV/computer use","count",59,25,0,0,0,0,0,0,0,0,0,0,0,1475
"17540",650,5,"air travel - large plane","miles",2417,45,0,0,0,0,0,0,0,0,0,0,0,108765
"17541",650,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17542",650,5,"car trips- self only","miles",415,52,0,0,0,0,0.000551,0,0,0,0,0,0.000551,21580
"17543",650,5,"car trips - driver and self","miles",30,33,0,0,0,0,0.000554,0,0,0,0,0,0.000554,990
"17544",650,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17545",650,5,"trips using public ground transportation","bags",16,56,0,0,0,0,0,0,0,0,0,0,0,896
"17546",650,6,"bags of garbage disposed","bags",24,42,0,0,0,0,0,0,0,0,0,0,0,1008
"17547",650,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17548",650,6,"bags of compost deposited (negative CF)","bags",7,15,0,0,0,0,0,0,0,0,0,0,0,105
"17549",650,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17550",650,6,"large items disposed","items",2,14,0,0,0,0,0,0,0,0,0,0,0,28
"17551",651,1,"Household heating => 70F","hours",10,73,0,0,0,0,0,0.000436,0,0,0,0,0.000436,730
"17552",651,1,"Household heating < 70F","hours",10,61,0,0,0,0,0,0.000872,0,0,0,0,0.000872,610
"17553",651,1,"Use of heat pump","hours",0,50,0,0,0,0,0,0,0,0,0,0,0,0
"17554",651,1,"Use of air conditioner","hours",15,47,0,0,0,0,0,0,0,0,0,0,0,705
"17555",651,2,"shower - short","count",2,93,0,0,0.000232,0,0,0,0,0,0,0,0.000232,186
"17556",651,2,"shower - long (> 3 min)","count",30,84,0,0,0,0,0,0,0,0,0,0,0,2520
"17557",651,2,"bath","count",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"17558",651,2,"wash-up","count",36,39,0,0,0,0,0,0,0,0,0,0,0,1404
"17559",651,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0
"17560",651,3,"use of clothes washer","count",8,36,0,0.000199,0,0,0,0,0,0,0,0,0.000199,288
"17561",651,3,"use of clothes dryer","count",1,15,0,0,0,0,0,0,0,0,0,0,0,15
"17562",651,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17563",651,3,"use of  oven","count",11,38,0,0,0,0,0,0,0,0,0,0,0,418
"17564",651,3,"use of self-clean feature of electric oven","count",1,18,0,0,0,0,0,0,0,0,0,0,0,18
"17565",651,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17566",651,4,"TV/computer use","count",58,21,0,0,0,0,0,0,0,0,0,0,0,1218
"17567",651,5,"air travel - large plane","miles",2997,50,0,0,0,0,0,0,0,0,0,0,0,149850
"17568",651,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0.000408,0.000408,0
"17569",651,5,"car trips- self only","miles",429,53,0,0,0,0,0.000551,0,0,0,0,0,0.000551,22737
"17570",651,5,"car trips - driver and self","miles",36,35,0,0,0,0,0.000554,0,0,0,0,0,0.000554,1260
"17571",651,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17572",651,5,"trips using public ground transportation","bags",18,62,0,0,0,0,0,0,0,0,0,0,0,1116
"17573",651,6,"bags of garbage disposed","bags",23,41,0,0,0,0,0,0,0,0,0,0,0,943
"17574",651,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17575",651,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17576",651,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17577",651,6,"large items disposed","items",2,20,0,0,0,0,0,0,0,0,0,0,0,40
"17578",652,1,"Household heating => 70F","count",10,90,0,0,0,0,0,0.000436,0,0,0,0,0.000436,900
"17579",652,1,"Household heating < 70F","count",4,75,0,0,0,0,0,0.000872,0,0,0,0,0.000872,300
"17580",652,1,"Use of heat pump","count",0,51,0,0,0,0,0,0,0,0,0,0,0,0
"17581",652,1,"Use of air conditioner","count",20,38,0,0,0,0,0,0,0,0,0,0,0,760
"17582",652,2,"shower - short","count",6,87,0,0.000102,0,0,0,0,0,0,0,0,0.000102,522
"17583",652,2,"shower - long (> 3 min)","count",23,72,0,0,0,0,0,0,0,0,0,0,0,1656
"17584",652,2,"bath","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"17585",652,2,"wash-up","count",47,30,0,0,0,0,0,0,0,0,0,0,0,1410
"17586",652,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"17587",652,3,"use of clothes washer","count",5,30,0,0,0,0,0,0,0,0,0,0,0,150
"17588",652,3,"use of clothes dryer","count",3,19,0,0,0,0,0,0,0,0,0.000122,0,0.000122,57
"17589",652,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"17590",652,3,"use of  oven","count",8,32,0,0,0,0,0,0,0,0,0.00015,0,0.00015,256
"17591",652,3,"use of self-clean feature of electric oven","count",3,20,0,0,0,0,0,0,0,0,0,0,0,60
"17592",652,3,"Small kitchen appliance in the home","count",55,0,0,0,0,0,0,0,0,0,0,0,0,0
"17593",652,4,"TV/computer use","count",61,23,0,0,0,0,0,0,0,0,0,0,0,1403
"17594",652,5,"air travel - large plane","miles",2638,51,0,0,0,0,0,0,0,0,0,0,0,134538
"17595",652,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17596",652,5,"car trips- self only","miles",427,62,0,0,0,0,0.000551,0,0,0,0,0,0.000551,26474
"17597",652,5,"car trips - driver and self","miles",33,25,0,0,0,0,0.000554,0,0,0,0,0,0.000554,825
"17598",652,5,"car trips - 2+ people with multiple end points","miles",26,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"17599",652,5,"trips using public ground transportation","bags",14,54,0,0,0,0,0,0,0,0,0,0,0,756
