"","Indnum","Activity","solar_powered_water_heater","gas_water_heater","electric_water_heater_peak_hour","electric_water_heater_off_peak","gas","natural_gas","hybrid","electric_peak_hours","electric_off_peak_hours","jetfuel"
"16302",604,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16303",604,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16304",604,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16305",604,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16306",604,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16307",604,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16308",604,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16309",605,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"16310",605,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16311",605,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16312",605,"Use of air conditioner",1,0,0,0,0,0,0,0,0,0
"16313",605,"shower - short",0,0,0,1,0,0,0,0,0,0
"16314",605,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16315",605,"bath",1,0,0,0,0,0,0,0,0,0
"16316",605,"wash-up",0,0,0,0,0,0,0,0,0,0
"16317",605,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16318",605,"use of clothes washer",1,0,0,0,0,0,0,0,0,0
"16319",605,"use of clothes dryer",0,0,0,0,0,0,0,1,0,0
"16320",605,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"16321",605,"use of  oven",0,0,0,1,0,0,0,0,0,0
"16322",605,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16323",605,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16324",605,"TV/computer use",1,0,0,1,0,0,0,0,0,0
"16325",605,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16326",605,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"16327",605,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16328",605,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16329",605,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16330",605,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16331",605,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16332",605,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16333",605,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16334",605,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16335",605,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16336",606,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"16337",606,"Household heating < 70F",0,0,1,0,0,1,0,0,0,0
"16338",606,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16339",606,"Use of air conditioner",0,0,0,0,0,0,0,1,0,0
"16340",606,"shower - short",0,0,0,0,0,0,0,0,0,0
"16341",606,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16342",606,"bath",0,0,0,0,0,0,1,0,0,0
"16343",606,"wash-up",0,0,0,0,0,0,0,0,0,0
"16344",606,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16345",606,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16346",606,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"16347",606,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"16348",606,"use of  oven",0,0,0,0,0,0,0,0,1,0
"16349",606,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16350",606,"Small kitchen appliance in the home",1,0,0,0,0,0,0,0,0,0
"16351",606,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16352",606,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16353",606,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16354",606,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16355",606,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16356",606,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16357",606,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16358",606,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16359",606,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16360",606,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16361",606,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16362",606,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16363",607,"Household heating => 70F",1,0,0,0,0,1,0,0,0,0
"16364",607,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16365",607,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16366",607,"Use of air conditioner",0,0,1,0,1,0,0,0,0,0
"16367",607,"shower - short",0,0,1,0,0,0,0,0,0,0
"16368",607,"shower - long (> 3 min)",0,0,0,0,0,0,1,0,0,0
"16369",607,"bath",0,0,0,0,0,0,0,0,0,0
"16370",607,"wash-up",0,0,0,0,0,0,0,0,0,0
"16371",607,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16372",607,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16373",607,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"16374",607,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"16375",607,"use of  oven",0,0,0,0,0,0,0,0,0,0
"16376",607,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16377",607,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16378",607,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16379",607,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16380",607,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"16381",607,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16382",607,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16383",607,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16384",607,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16385",607,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16386",607,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16387",607,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16388",607,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16389",607,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16390",608,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"16391",608,"Household heating < 70F",0,1,0,1,0,1,0,0,0,0
"16392",608,"Use of heat pump",0,1,0,0,0,0,0,0,0,0
"16393",608,"Use of air conditioner",0,1,0,1,0,0,0,0,0,0
"16394",608,"shower - short",0,1,0,0,0,0,0,0,0,0
"16395",608,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16396",608,"bath",0,0,0,0,0,0,0,0,0,0
"16397",608,"wash-up",0,0,0,0,0,0,0,0,0,0
"16398",608,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16399",608,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16400",608,"use of clothes dryer",0,0,0,0,0,0,0,1,1,0
"16401",608,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"16402",608,"use of  oven",0,0,1,0,0,0,0,0,1,0
"16403",608,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16404",608,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16405",608,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16406",608,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16407",608,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16408",608,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16409",608,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16410",608,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16411",608,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16412",608,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16413",608,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16414",608,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16415",608,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16416",608,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16417",609,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"16418",609,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16419",609,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16420",609,"Use of air conditioner",0,0,1,0,0,0,0,0,0,0
"16421",609,"shower - short",0,0,0,1,0,0,0,0,0,0
"16422",609,"shower - long (> 3 min)",1,0,0,0,0,0,0,0,0,0
"16423",609,"bath",0,0,0,0,0,0,0,0,0,0
"16424",609,"wash-up",0,0,0,0,0,0,0,0,0,0
"16425",609,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16426",609,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16427",609,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"16428",609,"use of cooking range",1,0,1,1,0,0,0,0,0,0
"16429",609,"use of  oven",0,0,0,0,0,0,0,0,0,0
"16430",609,"use of self-clean feature of electric oven",1,0,0,0,0,0,0,0,0,0
"16431",609,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16432",609,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16433",609,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16434",609,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16435",609,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16436",609,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16437",609,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16438",609,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16439",609,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16440",609,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16441",609,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16442",609,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16443",609,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16444",610,"Household heating => 70F",0,1,1,0,0,1,0,0,0,0
"16445",610,"Household heating < 70F",0,0,1,0,0,1,0,0,0,0
"16446",610,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16447",610,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"16448",610,"shower - short",0,0,0,0,0,0,0,0,0,0
"16449",610,"shower - long (> 3 min)",0,1,0,0,0,0,0,0,0,0
"16450",610,"bath",0,0,0,0,0,0,0,0,0,0
"16451",610,"wash-up",0,0,0,0,0,0,0,1,0,0
"16452",610,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16453",610,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16454",610,"use of clothes dryer",0,1,0,0,0,0,0,0,1,0
"16455",610,"use of cooking range",0,0,0,1,0,0,0,0,1,0
"16456",610,"use of  oven",0,0,0,0,0,0,0,0,1,0
"16457",610,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16458",610,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16459",610,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16460",610,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16461",610,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16462",610,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16463",610,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16464",610,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16465",610,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16466",610,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16467",610,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16468",610,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16469",610,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16470",610,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16471",611,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"16472",611,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16473",611,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16474",611,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"16475",611,"shower - short",0,0,0,0,0,0,0,0,0,0
"16476",611,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16477",611,"bath",0,0,0,0,0,0,0,0,0,0
"16478",611,"wash-up",0,0,0,0,0,0,0,0,0,0
"16479",611,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16480",611,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16481",611,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"16482",611,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"16483",611,"use of  oven",0,0,0,0,0,0,0,0,0,0
"16484",611,"use of self-clean feature of electric oven",0,0,0,1,0,0,0,0,0,0
"16485",611,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16486",611,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16487",611,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16488",611,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16489",611,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16490",611,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16491",611,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16492",611,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16493",611,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16494",611,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16495",611,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16496",611,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16497",611,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16498",612,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"16499",612,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16500",612,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16501",612,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"16502",612,"shower - short",0,0,0,0,0,0,0,0,0,0
"16503",612,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16504",612,"bath",0,0,0,0,0,0,0,0,0,0
"16505",612,"wash-up",0,0,0,0,0,0,0,0,0,0
"16506",612,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16507",612,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16508",612,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"16509",612,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"16510",612,"use of  oven",0,0,0,0,0,0,0,0,1,0
"16511",612,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16512",612,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16513",612,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16514",612,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"16515",612,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16516",612,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16517",612,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16518",612,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16519",612,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16520",612,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16521",612,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16522",612,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16523",612,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16524",612,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16525",613,"Household heating => 70F",0,0,1,0,0,1,0,0,0,0
"16526",613,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16527",613,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16528",613,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"16529",613,"shower - short",0,0,0,0,0,0,0,0,0,0
"16530",613,"shower - long (> 3 min)",0,0,1,0,0,0,0,0,0,0
"16531",613,"bath",0,0,0,0,0,0,0,0,0,0
"16532",613,"wash-up",0,0,0,0,0,0,0,0,0,0
"16533",613,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16534",613,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16535",613,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"16536",613,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"16537",613,"use of  oven",0,0,0,0,0,0,0,0,0,0
"16538",613,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16539",613,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16540",613,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16541",613,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16542",613,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16543",613,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16544",613,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16545",613,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16546",613,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16547",613,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16548",613,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16549",613,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16550",613,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16551",613,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16552",614,"Household heating => 70F",0,1,0,0,0,1,0,0,0,0
"16553",614,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16554",614,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16555",614,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"16556",614,"shower - short",0,0,0,0,0,0,0,0,0,0
"16557",614,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16558",614,"bath",0,0,0,0,0,0,0,0,0,0
"16559",614,"wash-up",0,0,0,0,0,0,0,0,0,0
"16560",614,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16561",614,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16562",614,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"16563",614,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"16564",614,"use of  oven",0,0,0,0,0,0,0,0,1,0
"16565",614,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16566",614,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16567",614,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16568",614,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16569",614,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16570",614,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16571",614,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16572",614,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16573",614,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16574",614,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16575",614,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16576",614,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16577",614,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16578",614,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16579",615,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"16580",615,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16581",615,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16582",615,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"16583",615,"shower - short",0,0,0,0,0,0,0,0,0,0
"16584",615,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16585",615,"bath",0,0,0,0,0,0,0,0,0,0
"16586",615,"wash-up",0,0,0,0,0,0,0,0,0,0
"16587",615,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16588",615,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16589",615,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"16590",615,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"16591",615,"use of  oven",0,0,0,0,0,0,0,0,0,0
"16592",615,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16593",615,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16594",615,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16595",615,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16596",615,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"16597",615,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16598",615,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16599",615,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16600",615,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16601",615,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16602",615,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16603",615,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16604",615,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16605",615,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16606",616,"Household heating => 70F",0,0,0,1,0,1,0,0,0,0
"16607",616,"Household heating < 70F",0,1,0,0,0,1,0,0,0,0
"16608",616,"Use of heat pump",1,0,0,0,0,0,0,0,0,0
"16609",616,"Use of air conditioner",1,0,0,0,0,0,0,0,0,0
"16610",616,"shower - short",0,0,0,0,0,0,0,0,0,0
"16611",616,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16612",616,"bath",0,0,0,0,0,0,0,0,0,0
"16613",616,"wash-up",0,1,0,0,0,0,0,0,0,0
"16614",616,"use of dishwasher",0,0,0,1,0,0,0,0,0,0
"16615",616,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16616",616,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"16617",616,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"16618",616,"use of  oven",0,0,0,0,0,0,0,0,1,0
"16619",616,"use of self-clean feature of electric oven",0,0,1,0,0,0,0,0,0,0
"16620",616,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16621",616,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16622",616,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"16623",616,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16624",616,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16625",616,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16626",616,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16627",616,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16628",616,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16629",616,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16630",616,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16631",616,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16632",616,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16633",617,"Household heating => 70F",1,0,0,0,0,1,0,0,0,0
"16634",617,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16635",617,"Use of heat pump",1,0,0,0,0,0,0,0,0,0
"16636",617,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"16637",617,"shower - short",0,0,0,0,0,0,0,0,0,0
"16638",617,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16639",617,"bath",0,0,0,0,0,0,0,0,0,0
"16640",617,"wash-up",0,0,0,0,0,0,0,0,0,0
"16641",617,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16642",617,"use of clothes washer",0,0,0,0,1,0,0,0,0,0
"16643",617,"use of clothes dryer",0,1,0,0,0,0,0,0,0,0
"16644",617,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"16645",617,"use of  oven",0,0,0,0,0,0,0,0,0,0
"16646",617,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"16647",617,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"16648",617,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"16649",617,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"16650",617,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"16651",617,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"16652",617,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"16653",617,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"16654",617,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"16655",617,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"16656",617,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16657",617,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"16658",617,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"16659",617,"large items disposed",0,0,0,0,0,0,0,0,0,0
"16660",618,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"16661",618,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"16662",618,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"16663",618,"Use of air conditioner",0,0,0,1,0,0,0,0,0,0
"16664",618,"shower - short",0,0,1,0,0,0,0,0,0,0
"16665",618,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"16666",618,"bath",0,0,0,0,0,0,0,0,0,0
"16667",618,"wash-up",0,0,0,0,0,0,0,0,0,0
"16668",618,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"16669",618,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"16670",618,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"16671",618,"use of cooking range",0,1,0,0,0,0,0,0,1,0
"16672",618,"use of  oven",0,0,0,0,0,0,0,0,1,0
"16673",618,"use of self-clean feature of electric oven",0,0,1,0,0,0,0,0,0,0
"16674",618,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
